product_name,product_price,product_img_url,product_SKU,old_price,product_rating
DELL Vostro 3401 14'' FHD(10th Gen Core I3 1TB HDD - 12GB RAM Windows 10 Pro,"₦ 264,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/752267/1.jpg?1978,DE168CL1KEVBFNAFAMZ," 280,000",0
World Map Speed Game Mouse Pad Mat Laptop Gaming Mousepad 900x400mm,"₦ 9,209",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/758626/1.jpg?7911,GE779CL0LVV4YNAFAMZ," 18,418",0
Lenovo Ideapad 3- INTEL CORE I7 1TB 16GB RAM 11TH GEN WINS 10 PRO + FREE BAG,"₦ 446,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/3908921/1.jpg?1570,LE842CL345VCCNAFAMZ," 480,000",0
"Hp Notebook 14 Intel Core I3 16GB RAM, 1TB HDD-WIN 10- 10TH GEN","₦ 258,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/517399/1.jpg?5434,HP246CL052K2FNAFAMZ," 270,000",0
Lenovo Ideapad 3- INTEL CORE I7 1TB 16GB RAM 11TH GEN WINS 10 PRO + FREE BAG,"₦ 452,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/3778921/1.jpg?2777,LE842CL2PV6SKNAFAMZ," 480,000",0
Hp Pavilion 15 Intel PENTIUM FingerPrint Reader 8GB RAM 1TB HDD WIN 10+ 32FLASH,"₦ 219,499",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/9842611/1.jpg?7990,HP246CL2N90N9NAFAMZ," 224,999",0
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - AMD Radeon Graphics 12GB RAM 1TB HDD Windows 10 + Mouse,"₦ 208,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/771587/1.jpg?6773,HP246CL0K3UBNNAFAMZ," 240,000",5 
Hp 15 Touch Laptop 10th Gen Intel Core I5 12GB Ram 1TB Win 10,"₦ 378,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/339656/1.jpg?4591,HP246CL0F347CNAFAMZ," 398,000",0
Hp Probook 11 X360 G5 EE Intel Celeron 4GB Ram 64GB EMMC Wins 10 Pro In S Mode,"₦ 164,600",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/742789/1.jpg?1313,HP246CL0UT0ZPNAFAMZ," 177,000",0
Lenovo INTEL® CELERON® Lenovo 4GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 135,999",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/150107/1.jpg?2103,LE842CL0M497FNAFAMZ," 290,000",0
"DELL XPS 17 9710:INTEL CORE I9-11900H,1TB SSD/32GB RAM, 6GB NVIDIA","₦ 1,710,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/667268/1.jpg?0085,DE168CL0NM7GKNAFAMZ," 1,850,000",0
Durable Anti-Dust Keyboard Cover Silicone Skin For HP 15.6,"₦ 3,521",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/830609/1.jpg?2345,GE779MP1EI7PTNAFAMZ," 4,577",0
Hp 15 Intel Core I5 10th Gen Touchscreen  12GB RAM 1TB HDD Windows 10 + 32GB Flash,"₦ 359,799",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/9908511/1.jpg?2525,HP246CL3AH2BNNAFAMZ," 400,000",0
Hp 14 Intel Celeron N4020 8GB RAM 1TB HDD Windows 10 + Mouse,"₦ 186,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/4993111/1.jpg?7054,HP246CL1P0WZ3NAFAMZ," 215,000",0
Hp Pavilion 15 Inch X360 Convertible - Intel Core I3 - 1TB HDD +128GB SSD - 12GB RAM -TOUCHSCREEN,"₦ 315,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/065077/1.jpg?6759,LE842CL1MZB3PNAFAMZ," 394,000",4 
AC Power Adapter Charger 44W 15V 2.58A For Microsoft Surface Pro 5/4,"₦ 11,251",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/135239/1.jpg?0751,GE779EA0HCGW7NAFAMZ," 14,626",5 
"Hp Pavilion 14 11th Gen Intel Core I5,8GB RAM, 512SSD,Iris X,Backlit Keyboard Wins 10","₦ 434,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/652308/1.jpg?9045,HP246CL18G238NAFAMZ," 467,000",0
"Lenovo IDEAPAD V14-IIL-10TH GEN-INTEL CORE I3-8GB RAM- 1TB HDD- 14""WIN 10 + FREE SMART WATCH","₦ 278,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/548018/1.jpg?6095,LE842CL0I6R02NAFAMZ," 285,000",4 
Acer 19V 3.42A Acer Laptop Charger With Power Cable,"₦ 5,200",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/722044/1.jpg?3183,AC019EL1GTMD8NAFAMZ," 8,000",5 
Lenovo IdeaPad S145 PC-Intel Celeron-N4000-Dual Core 8GB RAM- 512GB SSD -Win10 + FREE SMART WATCH,"₦ 198,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/1792711/1.jpg?4513,LE842CL1VZ9AFNAFAMZ," 210,000",0
Hp Stream 11-Intel Celeron 4GB RAM- 64GB HDD WIN 10+ 32GB Flash,"₦ 103,999",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/618877/1.jpg?9849,HP246CL07IGSDNAFAMZ," 170,000",0
Hp 14 AMD RYZEN™ 3 3250U 8GB RAM 1TB HDD Windows 10 + Mouse,"₦ 202,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/722359/1.jpg?1005,HP246CL0GI6PJNAFAMZ," 240,000",0
Arduino Starter Kit For Beginners + Tutorials,"₦ 28,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/925253/1.jpg?3290,AR551EL0TQ2KLNAFAMZ," 30,000",4.6 
DELL XPS 13 9305 11th Gen Intel Core I5 8GB 256SSD Touch/Backlit Keyboard Wins 11,"₦ 540,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/9281521/1.jpg?9050,DE168CL1PA3VCNAFAMZ," 589,000",0
Hp Pavilion 15 11th Gen Intel Core I5 512GB SSD 16GB RAM Touchscreen/Backlit Keyboard,"₦ 484,600",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/3978101/1.jpg?4528,HP246CL2HJJOYNAFAMZ," 524,000",0
DELL Latitude 3190 X360 INTEL PENTIUM 128GB SSD 4GB  WINS 10 Pro+ Mouse,"₦ 228,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/330389/1.jpg?1073,DE168CL09Q0LXNAFAMZ," 268,000",0
"Hp Pavilion 14 2 In 1 Intel Core I3-8130U 2.2GHz (8GB RAM, 1TB HDD), Touch-Screen Wins 10 - Silver + Bag","₦ 372,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/670853/1.jpg?6783,HP246EL179L6TNAFAMZ," 380,000",0
Hp Pavilion 14 X360- Intel Core I3 - 1TB HDD- 12GB RAM- TOUCHSCREEEN- Convertible- Windows 10 + BAG,"₦ 310,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/853987/1.jpg?2669,HP246CL0YG0F7NAFAMZ," 415,000",4 
"Hp Stream-11-Intel® Celeron® N4000, 4 GB RAM,64 GB EMMC + Micro SD Slot,Win 10 In S Mode + Office 365","₦ 155,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/205596/1.jpg?3958,HP246CL02I524NAFAMZ," 175,000",0
Asus Mini Notebook Intel Celeron 4GB RAM 500GB HDD 11.6' Wins 10,"₦ 132,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/3074021/1.jpg?5948,AS650CL2PTOEINAFAMZ," 167,000",0
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ BAG,"₦ 103,999",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/913087/1.jpg?2477,HP246CL044667NAFAMZ," 170,000",2.5 
"Lenovo Ideapad  Intel Celeron 4GB RAM 1TB HDD 15.6"" Wins 10pro+ Mouse","₦ 138,900",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/8868901/1.jpg?7425,LE842CL1PUNMYNAFAMZ," 170,000",0
"Lenovo V14 AMD RYZEN 3 3250U 1TB 8GB RAM 14.0""SCREEN WINS 10 +FREE LEDLAMP","₦ 191,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/6146621/1.jpg?1612,LE842CL25RIX2NAFAMZ," 214,500",0
Silicone Keyboard Cover For ASUS Laptop Computer Protector Stickers,"₦ 2,971",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/854928/1.jpg?1261,GE779MP0TOKB4NAFAMZ," 3,565",0
Infinix INBook X1 Pro Intel Core I3 256GB SSD 8GB RAM Bccklit Keyboard Windows 10,"₦ 210,900",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/0070601/1.jpg?3826,IN717CL2G4AZ8NAFAMZ," 225,000",0
Asus MINI E210MA Intel Celeron 4GB RAM - 500GB HDD - 11.6' WinDOWS 10 + 32GB Flash Drive,"₦ 134,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/607807/1.jpg?9578,HP246CL1327B3NAFAMZ," 195,000",4.3 
Adapter 65W Replacement Charger For Apple Macbook Air And Macbook Pro Mobile Computers,"₦ 11,900",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/467028/1.jpg?7930,AD392EA07F7MCNAFAMZ," 15,000",0
FOLDABLE LAPTOP DESK - Wood Color,"₦ 9,899",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/293857/1.jpg?1130,GE779FD1BSZ4XNAFAMZ," 18,000",5 
Hp Stream 11 Intel Celeron 4GB RAM / 64GB HDD WIN 10+ USD LIGHT,"₦ 110,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/952308/1.jpg?3787,HP246CL0AOS38NAFAMZ," 154,000",2 
Asus 210m Intel Celeron 128GB EMMC 4GB RAM 11.6' Mini  Wins 10,"₦ 152,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/002877/1.jpg?3018,AS650CL0LFNZXNAFAMZ," 200,000",0
DDR2 8GB Ram Memory 667Mhz 1.8V For AMD Intel,"₦ 4,199",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/1380821/1.jpg?3231,GE779EA26O6EANAFAMZ," 8,398",0
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 8GB RAM, Wins 10 + Free Mouse","₦ 215,600",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/9472711/1.jpg?2032,HP246CL2BBK07NAFAMZ," 237,000",0
"Hp 15 Intel Core I7- Touchscreen 16GB RAM-1TB HDD, 4GB NVIDIA Graphics WIN 10+ Headset","₦ 585,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/715459/1.jpg?5949,HP246CL1G81OJNAFAMZ," 598,000",0
Hp 15 Intel Core I3 4GB RAM 1TB HDD 15.6-in Touchscreen Win 10 + FREE 16GB USB,"₦ 234,990",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/715077/1.jpg?8823,HP246CL0USFLXNAFAMZ," 249,990",5 
Lenovo IDEAPAD 15 Inch - INTEL CORE I3 - 16GB RAM- 1TB HDD- WINDOWS 10 PRO + Mouse,"₦ 240,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/4607501/1.jpg?3064,LE842CL32F2FINAFAMZ," 270,000",0
"Hp 15 Intel Core I3 Touch 16GB RAM, 256 SSD-Windows 10+MOUSE","₦ 280,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/184607/1.jpg?3943,HP246CL0TVMOVNAFAMZ," 350,000",0
"Asus Zenbook 14  Intel Core I7-10510U, 16GB RAM 512GB SSD Wins 10","₦ 629,990",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/551978/1.jpg?3696,AS650CL01IP4ANAFAMZ," 799,990",0
Hp Pavilion 15 Intel Core I3 - 12GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10,"₦ 265,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/3109601/1.jpg?9405,HP246CL2UL7ZKNAFAMZ," 280,000",0
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 12GB RAM 512GB SSD Windows 10,"₦ 276,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/9566311/1.jpg?5372,HP246CL2Z53FBNAFAMZ," 310,000",0
Portable Aluminum 7~15.4 Inch Laptop Stand,"₦ 6,495",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/342389/1.jpg?1522,GE779FD01ZN05NAFAMZ," 8,500",0
"Hp 15 Touchscreen Intel Celeron N4020 4GB RAM 1TB HDD, Wins 11","₦ 182,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/0932121/1.jpg?5384,HP246CL2OI7X8NAFAMZ," 199,500",0
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz- AMD Radeon Graphics 12GB RAM 1TB HDD Windows 10 + Mouse,"₦ 208,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/695217/1.jpg?3624,DE168CL0PF3U9NAFAMZ," 256,000",4.7 
Msi Pulse GL66 15.6 144Hz Gaming Laptop I7 12th Gen RTX 3070 16GB 512GB SSD,"₦ 920,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/7560421/1.jpg?8581,MS858CL2NPK5MNAFAMZ," 980,000",0
"Hp 15 Intel Core I5 10th Gen-12GB RAM-1TB HDD,WIN 10","₦ 348,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/648018/1.jpg?6149,HP246CL14VD5ENAFAMZ," 380,000",0
"DELL Latitude 5420 14 11Th Gen Intel Core I5-16GB RAM,512GB SSD,Intel Iris Xe Graphics,Win 10 Pro","₦ 598,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/111658/1.jpg?8900,DE168CL0FJNVUNAFAMZ," 625,000",3 
"Itel Intel® Celeron™ N3350, 4GB RAM, 1TB HDD 14"" Wins 10 + Mouse","₦ 148,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/740969/1.jpg?7123,IT724CL0FX5GPNAFAMZ," 170,000",0
"English Silicone Keyboard Cover Protector For Macbook Air 13""  Pink","₦ 3,170",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/870709/1.jpg?5551,GE779MP1FPXV9NAFAMZ," 4,755",0
Lenovo INTEL® CELERON® Lenovo Ideapad 4GB RAM DDR4 - 1TB HDD WIN 10 +USB LIGHT & 32GB Flash,"₦ 140,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/5528121/1.jpg?6331,LE842CL36N2P8NAFAMZ," 147,598",0
Hp Pavilion 14 X360- Intel Core I3 - 1TB HDD + 128GB SSD - 16GB RAM- TOUCHSCREEEN- Windows 10 + BAG,"₦ 325,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/771587/1.jpg?3020,HP246CL0Q26DFNAFAMZ," 390,000",5 
"Lenovo IDEAPAD 3- INTEL CELERON N4020, 1TB HDD, 4GB RAM, , DOS","₦ 145,800",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/2913221/1.jpg?8708,LE842CL1PHW3ENAFAMZ," 148,000",0
"Hp 14 Intel Core I3-10110U (4gb Ram, 1TB HDD) 14"" Wins 10","₦ 255,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/081587/1.jpg?2207,HP246CL018M5VNAFAMZ," 270,000",0
"Hp Pavilion 14'' X360 Convertible, Touch,Intel Core I3 - 12GB RAM - 1TB HDD Windows 10+ Hp MOUSE","₦ 310,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/0857721/1.jpg?3504,HP246CL1UQDXONAFAMZ," 380,000",0
"Hp Envy 15 X360 Intel Core I5- 10th Gen (8GB,512GB SSD)15.6inch Windows 10","₦ 535,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/428576/1.jpg?9719,HP246EL02MX40NAFAMZ," 565,000",5 
"Hp 14-CF2060NIA INTL, PENTIUM-N5030, 4GB, 1TB, 14"" SCRN, WIN 10 - 403F0EA","₦ 254,100",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/111658/1.jpg?8902,HP246CL0BZ296NAFAMZ," 277,200",0
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 16GB RAM, 15.6"" Wins 10+ Free Bag","₦ 238,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/6472711/1.jpg?1792,HP246CL39O9LZNAFAMZ," 270,000",0
Hp 250 G8 Intel Core I7-1165G7(1TB HDD/ 12GB RAM) Wins 10 Intel Iris Xe Graphics + Free Bag,"₦ 502,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/092668/1.jpg?5027,HP246CL12R5TONAFAMZ," 535,000",0
Hp Pavilion 15 Intel Core I3 - 12GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10,"₦ 265,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/9129601/1.jpg?3025,HP246CL2PL81SNAFAMZ," 275,000",0
Hp 14 AMD RYZEN™ 3 3250U 12GB RAM 1TB HDD Windows 10 + Led Lamp,"₦ 212,950",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/822359/1.jpg?1726,HP246CL0TNV6FNAFAMZ," 255,000",0
"Lenovo Mini Celeron Dual Core 128GB SSD 4GB RAM 11.6"" WIns 10","₦ 146,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/302877/1.jpg?3442,LE842CL1H62JHNAFAMZ," 190,000",0
Memory RAM Laptop Notebook DDR3 1333MHZ PC3-10600 204Pin CL9 SOM Lot 4GB-DDR3 1600 8GB,"₦ 9,879",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/232596/1.jpg?8208,GE779CL0C1NKKNAFAMZ," 14,819",0
Lenovo INTEL® CELERON® Lenovo Ideapad 4GB RAM DDR4 - 1TB HDD WIN 10 +USB LIGHT & 32GB Flash,"₦ 135,999",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/7328121/1.jpg?5434,LE842CL212L8SNAFAMZ," 180,000",0
Lenovo Ideapad 3 Gaming,"₦ 520,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/5176921/1.jpg?5373,LE842CL1S0H6KNAFAMZ," 550,000",0
"Hp 15 INTEL CORE I5 10TH GEN-8GB RAM-1TB HDD,WIN 10","₦ 330,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/158199/1.jpg?7171,HP246CL0TV2BBNAFAMZ," 360,000",0
Asus Mini Notebook Intel Celeron 500GB HDD 4GB RAM 11.6' Wins 10 + Free 32gb Flash,"₦ 135,700",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/9664021/1.jpg?4658,AS650CL2QT8HUNAFAMZ," 165,000",0
"Lenovo Mini Celeron 1.1GHz Dual Core 128GB SSD 4GB RAM 11.6""","₦ 144,600",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/316317/1.jpg?2583,LE842CL159OT9NAFAMZ," 185,000",0
Lenovo INTEL® CELERON® Lenovo 4GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 135,999",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/221977/1.jpg?7834,LE842CL1FXGWPNAFAMZ," 220,000",2 
"Hp Notebook 15 Intel Core I3 (16GB RAM, 1TB HDD)-Win 10 + MOUSE","₦ 269,999",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/504407/1.jpg?8664,HP246CL0ROR13NAFAMZ," 340,000",0
Foldable Portable Computer Stand Support Notebook Bracket,"₦ 7,290",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/620375/1.jpg?9427,GE779FD00DAONNAFAMZ," 13,900",4 
"Lenovo Ideapad 1 14"" - Intel Pentium, 4GB RAM, 128Gb SSD, Win 11s + FREE SMART WATCH","₦ 178,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/8628811/1.jpg?7669,LE842CL2OYPSXNAFAMZ," 198,000",0
Asus MINI E210MA Intel Celeron 4GB RAM - 500GB HDD - 11.6' WinDOWS 10 + 32GB Flash Drive,"₦ 133,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/435127/1.jpg?7227,HP246CL1A3PBRNAFAMZ," 178,000",3 
"Hp Notebook-15""Intel Core I5 -10210U Touchscreen -10th Gen - 12GB RAM - 1TB HDD - Win10","₦ 330,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/7352401/1.jpg?2095,HP246CL2CDVM0NAFAMZ," 350,000",0
Lenovo Ideapad  Intel Celeron 1TB HDD 4GB RAM Win 10+ 32GB Flash,"₦ 135,999",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/042307/1.jpg?9025,LE842CL0YK1QBNAFAMZ," 172,000",0
"Hp Stream 11 Intel Celeron,(32GB,4GB RAM+Mouse,USB Light,)","₦ 137,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/111539/1.jpg?1123,HP246EL13CZZNNAFAMZ," 163,000",0
Hp 14 10th Gen Intel Core I3 2.1 To 4.1Ghz (12gb Ram 1TB HDD) Wins 10,"₦ 273,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/767128/1.jpg?7751,HP246CL06ERYWNAFAMZ," 295,000",0
DELL Vostro 15 10th Gen Intel Core I5 1TB HDD 12GB RAM Windows 10 Pro + Free Mouse,"₦ 394,700",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/874208/1.jpg?9249,DE168CL1FQ0KGNAFAMZ," 478,000",0
"Hp Pavilion 15 11th Gen Intel Core I7 8GB, 512 SSD Touch/Backlit Keyboard Wins 11 + Free Mouse","₦ 565,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/0103221/1.jpg?2386,HP246CL325EVMNAFAMZ," 600,000",0
"Hp 250 G7 Intel Core I5 (8GB RAM,1TB HDD)+ Free Mouse Wins10","₦ 355,900",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/945036/1.jpg?6673,HP246EL0D2CWCNAFAMZ," 375,000",5 
Hp Pavilion 15 Intel Core I3 - 16GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10,"₦ 275,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/2229601/1.jpg?3271,HP246CL371FSGNAFAMZ," 285,000",0
Lenovo IDEAPAD 15 Inch - 10TH GEN- INTEL CORE I3 -4GB RAM- 1TB HDD- WINDOWS 10 PRO + Mouse,"₦ 215,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/5607501/1.jpg?3262,LE842CL33O2SUNAFAMZ," 240,000",0
19V 2.1A Adapter Charger For Asus EEE PC 1001HA 1005HA 1008HA Series,"₦ 4,682",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/744239/1.jpg?9176,GE779EA02TOOFNAFAMZ," 6,087",0
Lenovo IDEAPAD 15 Inch - 10TH GEN- INTEL CORE I3 - 12GB RAM- 1TB HDD- WINDOWS 10 PRO + Mouse,"₦ 235,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/6607501/1.jpg?3258,LE842CL2L9S7INAFAMZ," 270,000",0
Ipason Emigrant S-Intel Quad Core I7 8G RAM 256G SSD Discrete Graphics 15.6 Inch IPS,"₦ 325,920",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/0885011/1.jpg?3406,IP826CL2HYCMTNAFAMZ," 349,999",0
Hp Pavilion 15 Intel Core I3 - 16GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10,"₦ 275,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/2069601/1.jpg?7650,HP246CL2ZVW6ONAFAMZ," 285,000",0
Aluminum Vertical Laptop Stand Adjustable Desktop Holder Erected Space-Saving Of,"₦ 13,829",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/353357/1.jpg?7976,GE779CL1DMJV1NAFAMZ," 20,739",0
Mavic Smart Drone Toy From 14yrs Professional Camera Quadrocopter,"₦ 35,999",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/2625621/1.jpg?1309,MA317CL1PH9WINAFAMZ," 76,000",0
Hp ENVY 15 Intel Core I5 512GB SSD 8GB RAM Touchscreen Backlit Keyboard Windows 10,"₦ 534,700",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/231576/1.jpg?6813,HP246EL0ILEFSNAFAMZ," 560,000",0
Hp Pavilion 14 Inch X360 Convertible - Intel Core I3 - 256GB SSD - 8GB RAM -TOUCHSCREEN,"₦ 290,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/353696/1.jpg?1638,HP246CL114GF4NAFAMZ," 338,000",4 
US Plug Charger Power Supply Adapter For Microsoft Surface Pro4 Pro 3,"₦ 5,600",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/425919/1.jpg?2996,GE779EA13JQKFNAFAMZ," 7,280",0
10.1inch Portable Netbook ACTIONS S500 1.5GHz ARM,"₦ 88,771",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/5072711/1.jpg?9659,GE779CL2PCJ0NNAFAMZ," 177,542",0
"DELL Inspiron 5410-5265SLV 2-IN-1 Core I5-1135G7  256GB SSD 8GB RAM 14"" TOUCHSCREEN Keyboard FP Reader","₦ 480,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/8798911/1.jpg?6799,DE168CL37FIOJNAFAMZ," 534,000",0
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 8GB RAM, Wins 10 + Free Mouse","₦ 215,800",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/4172711/1.jpg?0129,HP246CL2PALKNNAFAMZ," 245,800",0
Hp 15-10TH Gen Intel Core I3-128GB SSD 8GB RAM WIN 10 TOUCHSCREEN,"₦ 280,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/121166/1.jpg?5815,HP246CL1K1CCUNAFAMZ," 299,000",3.5 
