product_name,product_price,product_rating,product_img_url,product_SKU,old_price
"Hp Stream 14-intel Celeron,4GB RAM 64GB SSD,Win 10","₦ 174,950",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/859507/1.jpg?7951,HP246CL10TV3NNAFAMZ,
Lenovo IDEAPAD V14 -10TH GEN-INTEL CORE I3 - 4GB RAM- 1TB HDD- WINDOWS 10 Pro + Mouse,"₦ 200,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/0707501/1.jpg?3552,LE842CL2XF8NYNAFAMZ,"<div class=""old"">₦ 230,000</div>"
"Msi THIN GAMING Intel Core I7,2.6GHz Hexacore,512GB SSD,8GB RAM,6GB NVIDIA Windows 10","₦ 680,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/873317/1.jpg?6906,MS858EL0SI3ADNAFAMZ,
"Hp Pavilion 14 X360 11th Gen Intel Core™ I5,8GB RAM 512 SSD, Touch/Backlit Keyboard,Wins 10+Free Mouse","₦ 464,400",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/970178/1.jpg?7663,HP246CL1694XUNAFAMZ,"<div class=""old"">₦ 490,000</div>"
"DELL Vostro 14 11th Gen Intel Core I3 8GB/512GB SSD 14.1""  Windows 10","₦ 289,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/8944701/1.jpg?4946,DE168CL22YCSMNAFAMZ,"<div class=""old"">₦ 320,000</div>"
KPS2-LOG Keylogger USB Key Logger Hidden USB Computer Registratore,"₦ 8,979",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/098067/1.jpg?1587,GE779CL0ECI6RNAFAMZ,"<div class=""old"">₦ 13,469</div>"
Hp Envy 13 Intel Core I7 10th Gen,"₦ 790,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/162738/1.jpg?7442,HP246EL18QZXUNAFAMZ,
"Lenovo Ideapad S145 Intel Celeron 1TB HDD 4GB DDR4 15.6"" Windows 10","₦ 139,450",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/064118/1.jpg?1982,LE842CL19ABG6NAFAMZ,"<div class=""old"">₦ 198,000</div>"
"Hp 14"" ProBook 440 G5 Core I5 (500HDD, 4GB RAM) Windows 10 Pro + Internet Security","₦ 595,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/690563/1.jpg?8164,HP246EL1JS43NNAFAMZ,
"Hp Pavilion 11 X360 Intel Pentium ( 4GB,128GB SSD)Windows 10","₦ 235,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/001607/1.jpg?7966,HP246EL0MMI87NAFAMZ,
"Hp 15 INTEL CORE I5 10TH GEN-8GB RAM-1TB HDD,WIN 10","₦ 340,000","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/888657/1.jpg?8189,HP246CL0T3UQ9NAFAMZ,
"Lenovo Ideapad  Intel Celeron 4GB RAM 1TB HDD 15.6"" Wins 10","₦ 150,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/5904821/1.jpg?4545,LE842CL2L89ZMNAFAMZ,
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 8GB RAM 512GB SSD Windows 10 +Mouse,"₦ 266,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/4466311/1.jpg?3941,HP246CL2TH9GNNAFAMZ,"<div class=""old"">₦ 295,000</div>"
Hp Notebook - 15-bs089nia CORE I5-7200U 4GB/500GB AMD Radeon™ 520 Graphics (2 GB DDR3 Dedicated) Windows 10 Laptop,"₦ 456,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/411563/1.jpg?9777,HP246EL18AWBVNAFAMZ,
Asus E210MA Intel Celeron 4GB RAM - 500GB HDD 11.6' WinDOWS 10  + 32GB Flash Drive,"₦ 135,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/3717311/1.jpg?7428,AS650CL1PJM4ZNAFAMZ,"<div class=""old"">₦ 158,000</div>"
Hp Pavilion X360 Convertible 14 - Intel Core I3 - 256GB SSD - 8GB RAM -TOUCHSCREEN,"₦ 290,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/6736121/1.jpg?5926,HP246CL35ISP8NAFAMZ,"<div class=""old"">₦ 360,000</div>"
Soft Laptop Keyboard Skin Protector Cover For HP 15.6 Inch BF Blue,"₦ 3,002",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/949209/1.jpg?3429,GE779MP0K7NDLNAFAMZ,"<div class=""old"">₦ 3,602</div>"
Hp Probook 640g8 Core I5-1135G7 2.40GHz - 8GB 256GB SSD -Intel Iris Xe -Backlit Keyboard- Win 10 Pro 14inch FHD FingerPrint Reader,"₦ 540,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/553039/1.jpg?4572,HP246CL0NJRBJNAFAMZ,
"Hp ProBook 430 G8 Intel Core I5 8GB RAM 512GB SSD Backlit Keyboard 13.3"" Windows 10 Pro","₦ 585,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/219199/1.jpg?4869,HP246CL0WA3SVNAFAMZ,"<div class=""old"">₦ 644,000</div>"
"Hp 250 G8 Intel Celeron N4020, 8GB RAM, 1TB HDD, 15.6"", Wins 10+ Mouse","₦ 182,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/0631121/1.jpg?3303,HP246CL326JM0NAFAMZ,"<div class=""old"">₦ 200,000</div>"
Hp Pavilion 14 X360- Intel Core I3 - 1TB HDD +128GB SSD -8GB RAM- TOUCH- Convertible- Windows 10 + BAG,"₦ 305,000","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/808617/1.jpg?5760,HP246CL00HBXLNAFAMZ,
"Hp 250 Intel Core I3 - 1TB / 8GB WIN10 + 10,000 Mah Powerbank","₦ 270,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/745418/1.jpg?5414,HP246CL1CO362NAFAMZ,
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ BAG,"₦ 103,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/050767/1.jpg?8845,HP246CL08YL8VNAFAMZ,"<div class=""old"">₦ 170,000</div>"
DELL XPS 13 7390 Intel Core I7-10710U 1.8 To 4.9GHz 256SSD 8GB Backlit Keyboard Win10 + Free Headset,"₦ 747,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/801618/1.jpg?6828,DE168CL0IXMAANAFAMZ,"<div class=""old"">₦ 800,000</div>"
"Msi Katana GF76 17.3"" Gaming Laptop 16GB RAM 512GB SSD I7-11TH GEN RTX 3050 Ti (4GBNVIDIA) Windows 10","₦ 725,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/8885521/1.jpg?0446,MS858CL2AOV3CNAFAMZ,
Hp Notebook 15 INTEL CELERON Touchscreen 8GB RAM -1TB HDD  Windows 10,"₦ 184,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/8423221/1.jpg?1339,HP246CL1P89N6NAFAMZ,
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD- WIN 10,+ BAG","₦ 242,000","<div class=""stars _s"">4.2 out of 5<div class=""in"" style=""width:84%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/370383/1.jpg?6974,HP246EL1FF7TBNAFAMZ,"<div class=""old"">₦ 265,000</div>"
"Hp Notebook 15 Intel Core I3-12GB RAM, 1TB HDD-WIN 10- 10TH GEN","₦ 252,000","<div class=""stars _s"">3 out of 5<div class=""in"" style=""width:60%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/514996/1.jpg?3971,HP246CL1J2X10NAFAMZ,"<div class=""old"">₦ 270,000</div>"
Type-C USB 3.1 Micro SD TF Memory Card Reader Adapter For Book Samsung S8,"₦ 4,369",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/103517/1.jpg?8567,GE779CL0OGZODNAFAMZ,"<div class=""old"">₦ 6,549</div>"
Hp 14 Intel Core I5 10th Gen 4GB RAM 1TB HDD AMD 2GB Graphics 14-Inch Win 10 +16GB Flash Drive,"₦ 319,990",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/100408/1.jpg?3962,HP246CL09L35KNAFAMZ,
"Hp Envy 17 Intel Core I7 10th GEN(12GB,512,2GB NVIDIA)Touch/Backlit Keys Wins 10 17.3""","₦ 850,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/922027/1.jpg?0476,HP246CL0N68FFNAFAMZ,
Hp ENVY X360 Convertible 15-ed1029nia COREI5 512 8GB WIN10,"₦ 530,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/984069/1.jpg?1168,HP246CL0A40ZPNAFAMZ,
Hp Notebook 240 G8 Intel Core I3 12GB RAM/1TB HDD-WIN 10+ MOUSE,"₦ 248,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/580597/1.jpg?5668,HP246CL024QT1NAFAMZ,"<div class=""old"">₦ 280,000</div>"
Hp 14 AMD ATHLON SILVER 8GB RAM 1TB HDD Windows 10 + Free Mouse,"₦ 210,850","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/771587/1.jpg?2144,HP246CL09ZH1FNAFAMZ,"<div class=""old"">₦ 239,000</div>"
Hp Laptop 17 17.3 I5-11th Gen 8GB RAM 512GB SSD Wins 11,"₦ 375,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/5998901/1.jpg?5037,HP246CL1W89UANAFAMZ,"<div class=""old"">₦ 430,000</div>"
Hp Pavilion15 Intel Pentium Quad Core 8GB RAM - FingerPrint Reader- 1TB HDD Windows 10 + 32GB Flash,"₦ 248,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/053696/1.jpg?2115,HP246CL02EVUONAFAMZ,
"Lenovo ThinkBook 13s G2 1TL,Core I5-1135G7,2.4GHz,256GB SSD/8GB RAM,13.3"" WUXGA IPS, Win 10 Pro","₦ 459,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/8039901/1.jpg?0508,LE842EL2YGE1INAFAMZ,
"Hp Stream 14-intel Celeron,4GB RAM 64GB SSD,Win 10+ USB LIGHT","₦ 165,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/601618/1.jpg?6751,HP246CL0HMGR6NAFAMZ,
Hp 15 Intel Core I5 11th Gen Touchscreen/Backlit Keyboard Intel Iris Xe 12GB RAM 1TB HDD Windows 10,"₦ 415,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/461128/1.jpg?7101,HP246CL19ITS8NAFAMZ,"<div class=""old"">₦ 420,000</div>"
Hp Pavilion 15 Intel Core I3 - 16GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10,"₦ 275,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/6060701/1.jpg?7848,HP246CL2VCZAUNAFAMZ,"<div class=""old"">₦ 285,000</div>"
Hp 15 Intel Core I5 10th Gen Touchscreen  8GB RAM 1TB HDD Windows 10 + 32GB Flash,"₦ 349,899","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/845767/1.jpg?4356,HP246CL0XUEH3NAFAMZ,"<div class=""old"">₦ 380,000</div>"
Asus Mini Notebook Intel Celeron 4GB RAM 500GB HDD 11.6' Wins 10 + 32GB Flash Drive,"₦ 133,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/1018021/1.jpg?0834,AS650CL1U5AP6NAFAMZ,"<div class=""old"">₦ 170,000</div>"
"Hp Notebook 15 Intel Core I3 (4GB RAM,1TB HDD) 15.6 Inch Screen Wins 10 + Free Mouse","₦ 246,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/857354/1.jpg?0908,HP246EL1F47YINAFAMZ,"<div class=""old"">₦ 260,000</div>"
VGA 15 Pin   Male 1 To 2 Dual Female SVGA VGA Monitor Y Splitter Cable,"₦ 2,972",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/396138/1.jpg?8800,GE779EA1DNGVENAFAMZ,"<div class=""old"">₦ 4,161</div>"
Hp 15 Intel Celeron N4020 8GB RAM 1TB HDD Windows 10 + Mouse,"₦ 195,900",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/0056501/1.jpg?5375,HP246CL1OQC2ANAFAMZ,"<div class=""old"">₦ 215,000</div>"
"DELL XPS 13 9310 CORE I7-1185G7 2TB SSD 32GB RAM,13.4"" 4K+ TOUCHSCREEN,BACKLIT,FINGERPRINT,WIN 10","₦ 1,350,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/9467411/1.jpg?2844,DE168CL2QSTBPNAFAMZ,
Asus Mini Intel Celeron 4GB RAM 128GB EMMC 11.6' Wins 10 White,"₦ 139,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/309819/1.jpg?3349,AS650CL0NZZ97NAFAMZ,"<div class=""old"">₦ 165,000</div>"
Hp Pavilion 15 Intel Core I3 - 4GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10,"₦ 245,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/8959601/1.jpg?7168,HP246CL2RD5QWNAFAMZ,"<div class=""old"">₦ 255,000</div>"
Hp Pavilion 15  Intel Core I5 (1TB HDD 8GB RAM)  -Win- 10-Touch Screen,"₦ 468,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/688863/1.jpg?2677,HP246EL04KSRJNAFAMZ,
"Hp 14-bs046na Intel Pentium Core 1.6ghz(8GB,256GB SSD) Win10","₦ 195,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/568148/1.jpg?7528,HP246CL0JZHCKNAFAMZ,
"Lenovo Ideapad 3 15ITL6  11TH GEN Core™️ I5- 256GB SSD 12GB RAM 15.6"" TOUCHSCREEN BACKLIT KEYBOARD WIN10 S","₦ 424,700",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/6141601/1.jpg?9610,LE842CL1V1PN4NAFAMZ,"<div class=""old"">₦ 455,000</div>"
"Hp Omen 15 Gaming,10th Gen Intel Core I7,16GB RAM,1TB SSD, 6GB RTX Graphics,15.6"" Win 10","₦ 919,600",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/798199/1.jpg?4007,HP246CL1BICONNAFAMZ,"<div class=""old"">₦ 989,000</div>"
"Hp Pavilion 15 11th Gen Intel Core I7 16GB, 512 SSD Touch/Backlit Keyboard Wins 11+ Free Mouse","₦ 580,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/9992221/1.jpg?1590,HP246CL276MUUNAFAMZ,"<div class=""old"">₦ 620,000</div>"
Lenovo Ideapad  Intel Celeron 1TB HDD 4GB RAM Win 10+ 32GB Flash,"₦ 140,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/7860421/1.jpg?9609,LE842CL320LTMNAFAMZ,"<div class=""old"">₦ 189,000</div>"
Hp 15 10TH GEN INTEL CORE I5 TOUCHSCREEN-8GB RAM-1TB HDD-WIN 10,"₦ 355,900","<div class=""stars _s"">1 out of 5<div class=""in"" style=""width:20%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/332667/1.jpg?3488,HP246CL0ZX4ZFNAFAMZ,
Silicone Replacement Watchband For Apple Watch 44/42mm,"₦ 5,347",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/368559/1.jpg?9437,GE779EA0GW1BJNAFAMZ,
"Hp 250 Intel Core I3 - 1TB / 8GB WIN10 + 10,000 Mah Powerbank","₦ 255,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/7159811/1.jpg?4342,HP246CL2B6LJHNAFAMZ,"<div class=""old"">₦ 285,000</div>"
6GPU Miner BX36 Frame 6Fan Mining Miner Rig Case Open Air Frame ETH BTC Ethereum,"₦ 157,839",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/058626/1.jpg?8484,GE779CL0ZR9J6NAFAMZ,"<div class=""old"">₦ 315,678</div>"
Hp 14 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - 4GB RAM 1TB HDD Windows 10 + Mouse,"₦ 195,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/1883501/1.jpg?7491,HP246CL2KZNPANAFAMZ,"<div class=""old"">₦ 240,000</div>"
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ BAG,"₦ 103,999","<div class=""stars _s"">2 out of 5<div class=""in"" style=""width:40%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/874208/1.jpg?2953,HP246CL1672W0NAFAMZ,"<div class=""old"">₦ 150,000</div>"
DELL Vostro 3501(10th Gen  Intel Core I3 4GB RAM 1TB HDD  Win10 Pro,"₦ 255,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/170447/1.jpg?8176,DE168CL0Y1CZZNAFAMZ,
Hp 15 Inch AMD RYZEN™ 3 - AMD Radeon Graphics 12GB RAM 1TB HDD Windows 10 + Mouse,"₦ 208,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/8493501/1.jpg?8450,HP246CL3AE152NAFAMZ,"<div class=""old"">₦ 240,000</div>"
Hp Laptop 15-15.6 Touch-11th Gen-intel Core I5-12Gb Ram-1Tb Hdd-Win 10,"₦ 395,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/366497/1.jpg?2789,HP246CL16HMQPNAFAMZ,
Lenovo Laptop Charger 90W(20V-4.5A)-Yellow(USB) Mouth With Power Cord,"₦ 4,600",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/504814/1.jpg?5881,LE842EL1K9KDQNAFAMZ,
Hp Pavilion 15 Intel PENTIUM FingerPrint Reader 8GB RAM 1TB HDD WIN 10+ 32FLASH,"₦ 220,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/5478511/1.jpg?3609,HP246CL1S14GBNAFAMZ,"<div class=""old"">₦ 224,999</div>"
"Asus ROG ZEPHYRUS G1, AMD RYZEN 9-5900H,1TB SSD/16GB,Nvidia RTX 3070(8GB), 15.6"" QHD DISPLAY, WIN 10","₦ 1,400,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/9391221/1.jpg?3430,AS650CL2RZINMNAFAMZ,
USB2.0 To 3Port USB Hub External 7.1CH Sound Card Sound Adapter  Black,"₦ 5,155",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/238629/1.jpg?1473,GE779EA0AUX0LNAFAMZ,"<div class=""old"">₦ 7,217</div>"
"Hp Laptop 14-DK1005NIA, AMD Athlon, 4GB RAM, 1TB HDD - Black","₦ 209,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/740409/1.jpg?8780,HP246CL057C55NAFAMZ,
Hp Probook 11 X360 G5 EE Intel Celeron 4GB Ram 64GB EMMC Wins 10 Pro In S Mode,"₦ 164,950",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/452789/1.jpg?3490,HP246CL0MAQR9NAFAMZ,"<div class=""old"">₦ 179,700</div>"
Hp Notebook 15 Intel Core I3 Touchscreen 12GB RAM/1TB HDD-Win 10,"₦ 265,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/7228121/1.jpg?3213,HP246CL27M56KNAFAMZ,"<div class=""old"">₦ 295,000</div>"
"Hp Probook 450 G4 - 15.6"" - Intel Core I5 - 1TB HDD- 8GB RAM - 2GB Nvidia Graphics","₦ 685,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/588863/1.jpg?2681,HP246EL131SOVNAFAMZ,
Hp Pavilion 14 11th Gen Core I3 (512GB SSD 8GB RAM)  Backlit Keyboard Win 10,"₦ 355,200",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/197289/1.jpg?5764,HP246CL0TAGVDNAFAMZ,"<div class=""old"">₦ 395,000</div>"
Hp 250 G8 Intel Core I5(1TB HDD/ 12GB RAM) Wins 10 Pro,"₦ 365,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/567128/1.jpg?7754,HP246CL0SBJ14NAFAMZ,"<div class=""old"">₦ 385,000</div>"
Hp 15 10th Gen Intel Core I3 (4gb Ram 128gb SSD) Wins 10 In S Mode,"₦ 265,500","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/904026/1.jpg?7801,HP246CL1IPTLMNAFAMZ,
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ BAG,"₦ 103,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/051969/1.jpg?6921,HP246CL1540U9NAFAMZ,"<div class=""old"">₦ 127,000</div>"
"Hp Envy 13 11th Gen Intel Core I5(8GB,256GB SSD)Backlit Keyboard13.3-inch Wins 10 Fingerprint Reader","₦ 478,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/078017/1.jpg?7725,HP246EL0NV0E9NAFAMZ,"<div class=""old"">₦ 540,000</div>"
Hp Pavilion 15 Intel PENTIUM FingerPrint Reader 4GB RAM 1TB HDD WIN 10+ 32FLASH,"₦ 209,499",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/5842611/1.jpg?6901,HP246CL1SNC5HNAFAMZ,
"Hp Envy 15 X360 11th Gen, Intel Core I7 (16GB RAM,1TB SSD) - FP Reader -Wins 11+ Free Wireless Mouse","₦ 788,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/2512611/1.jpg?3050,HP246CL39FS1PNAFAMZ,"<div class=""old"">₦ 850,000</div>"
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ BAG,"₦ 127,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/4173501/1.jpg?0648,HP246CL1RYBRANAFAMZ,
Russian Keyboard Sticker Replacement Keyboard Sticker For,₦ 336,,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/5980821/1.jpg?7373,GE779CL1V1D8INAFAMZ,"<div class=""old"">₦ 503</div>"
Hp ProBook 11 X360- TOUCH Intel Pentium 128GB SSD- 4GB RAM WIN10 Pro +BAG,"₦ 170,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/231038/1.jpg?8653,HP246CL0PQLA6NAFAMZ,"<div class=""old"">₦ 190,000</div>"
"Hp Stream 11 Intel Celeron (4GB,32GB SSD+  32GB Flash+ Mouse+ USB Light For Keyboard) 11.6-Inch Windows 10 Laptop - + Mouse","₦ 135,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/088863/1.jpg?2612,HP246EL0ZRWV3NAFAMZ,
Lenovo INTEL® Core I3® Lenovo 4GB RAM DDR4-1TB HDD WINDOWS 10+Pouch,"₦ 214,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/9546521/1.jpg?0265,LE842CL1XMQSCNAFAMZ,"<div class=""old"">₦ 250,000</div>"
Nylon Replacement Watchband For Samsung Galaxy Watch 46mm,"₦ 5,168",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/568559/1.jpg?9421,GE779EA0R4OXBNAFAMZ,
Super Scanner Biometric Fingerprint Scanner,"₦ 34,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/620729/1.jpg?4996,SU989EL1JQM7TNAFAMZ,
"Hp Pavilion 15 X360 11th Gen Intel Core™ I3,512 SSD, 16GB RAM Touchscreen, Wins 10 + Free Mouse","₦ 380,400",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/743178/1.jpg?9346,HP246CL1FN7GQNAFAMZ,
"Hp Envy 17 Intel Core I7(12GB,512,2GB NVIDIA)10th Gen 17.3 Touch/Backlit Keys Wins 10","₦ 849,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/302877/1.jpg?3442,HP246CL0YPMSDNAFAMZ,"<div class=""old"">₦ 890,000</div>"
Hp 15 Inch AMD RYZEN™ 3 -- 2.6GHz - 3.5GHz - AMD Radeon Graphics 8GB RAM 1TB HDD Windows 10 + Mouse,"₦ 202,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/8593501/1.jpg?8509,HP246CL2SJ8PINAFAMZ,"<div class=""old"">₦ 240,000</div>"
"Lenovo V14 AMD RYZEN 3 3250U 1TB 8GB RAM 14.0""SCREEN WINS 10 +FREE LEDLAMP","₦ 192,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/5233621/1.jpg?1068,LE842CL331UCINAFAMZ,"<div class=""old"">₦ 220,000</div>"
Hp ENVY 13 X360 INTEL CORE I5 11TH GEN 8GB RAM 256GB SSD BACKLIT WIN 10,"₦ 475,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/095178/1.jpg?0118,HP246CL0HX1L6NAFAMZ,
Hp Notebook 15 Intel Core I3 Touchscreen 12GB RAM 1TB HDD - Windows 10,"₦ 265,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/6157121/1.jpg?1555,HP246CL1Y0WV4NAFAMZ,"<div class=""old"">₦ 272,000</div>"
Hp 14 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - 8GB RAM 1TB HDD Windows 10+ Mouse,"₦ 202,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/0407601/1.jpg?8648,HP246CL2VMAPKNAFAMZ,
Hp 15 10TH GEN INTEL CORE I5 TOUCHSCREEN-8GB RAM-1TB HDD-WIN 10 + 32GB FLASH DRIVE,"₦ 349,900",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/432667/1.jpg?3958,HP246CL1165CRNAFAMZ,
Microsoft SURFACE LAPTOP 4 CORE I7 11TH GEN 1TB 32GB 13.5'' WIN 10,"₦ 1,200,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/8470421/1.jpg?1828,MI366CL39745ENAFAMZ,
